team,year,squad_size,age,height_cm,weight_kg,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
Greece,2015,23,26.17391304347826,185.82608695652172,79.52173913043478,56.73913043478261,50.391304347826086,62.69565217391305,61.60869565217392,50.82608695652174,58.78260869565217,55.78260869565217,53.869565217391305,59.26086956521739,63.34782608695652,67.43478260869566,68.0,63.21739130434783,69.78260869565217,59.130434782608695,64.78260869565217,71.1304347826087,66.30434782608695,73.78260869565217,58.391304347826086,64.04347826086956,53.391304347826086,53.17391304347826,55.47826086956522,53.56521739130435,,51.56521739130435,53.30434782608695,51.95652173913044,18.47826086956522,17.08695652173913,17.0,19.0,18.695652173913043
Grenada,2015,2,30.5,183.0,78.0,46.5,54.5,55.0,58.0,55.5,61.5,52.0,55.0,53.5,59.0,71.5,70.5,69.5,62.0,64.0,63.0,67.5,72.5,68.5,54.5,63.0,57.5,56.5,57.0,59.0,,54.5,54.5,58.5,7.0,12.0,7.5,5.5,9.5
Guam,2015,1,26.0,175.0,68.0,58.0,48.0,60.0,63.0,47.0,58.0,60.0,54.0,57.0,63.0,76.0,74.0,76.0,74.0,90.0,52.0,72.0,79.0,70.0,35.0,69.0,72.0,54.0,55.0,51.0,,69.0,66.0,68.0,12.0,8.0,15.0,11.0,10.0
Guatemala,2015,3,27.0,179.33333333333334,75.66666666666667,49.66666666666666,49.0,39.0,50.66666666666666,45.0,57.0,47.66666666666666,54.66666666666666,52.0,55.66666666666666,61.66666666666666,62.66666666666666,63.333333333333336,57.0,61.66666666666666,55.66666666666666,58.66666666666666,57.333333333333336,54.66666666666666,53.0,48.0,34.333333333333336,48.0,52.333333333333336,45.66666666666666,,38.0,37.66666666666666,33.666666666666664,28.666666666666668,29.33333333333333,21.0,27.33333333333333,26.0
Guinea,2015,23,23.30434782608696,181.5217391304348,75.3913043478261,55.73913043478261,53.34782608695652,56.73913043478261,61.43478260869565,50.47826086956522,66.26086956521739,51.60869565217392,45.17391304347826,52.43478260869565,65.47826086956522,73.52173913043478,73.56521739130434,71.69565217391305,61.60869565217392,67.0,66.04347826086956,69.65217391304348,67.47826086956522,66.69565217391305,56.56521739130435,57.78260869565217,44.08695652173913,58.56521739130435,53.95652173913044,54.0,,40.26086956521739,42.91304347826087,42.04347826086956,8.347826086956522,9.173913043478262,10.26086956521739,9.608695652173912,9.521739130434783
Guinea-Bissau,2015,10,23.5,178.4,73.6,51.2,57.6,54.1,58.9,52.0,66.2,51.6,43.1,49.2,66.2,74.6,74.6,71.8,61.0,71.0,65.2,62.4,61.6,59.5,53.3,50.5,32.9,58.9,54.9,57.9,,33.8,33.9,32.4,9.8,10.5,10.7,10.8,10.2
Guyana,2015,1,21.0,186.0,88.0,25.0,25.0,25.0,33.0,25.0,25.0,25.0,25.0,33.0,25.0,50.0,46.0,42.0,59.0,51.0,20.0,57.0,20.0,79.0,25.0,25.0,25.0,25.0,25.0,22.0,,25.0,25.0,25.0,71.0,61.0,66.0,65.0,74.0
Haiti,2015,7,26.857142857142858,177.57142857142858,76.0,49.42857142857143,44.142857142857146,52.0,55.142857142857146,47.57142857142857,54.57142857142857,47.142857142857146,49.57142857142857,51.71428571428572,55.85714285714285,73.71428571428571,72.57142857142857,62.0,66.42857142857143,65.28571428571429,57.0,70.57142857142857,61.57142857142857,63.71428571428572,50.85714285714285,57.85714285714285,53.142857142857146,48.85714285714285,51.0,47.85714285714285,,55.285714285714285,53.57142857142857,52.142857142857146,17.285714285714285,19.0,17.571428571428573,17.285714285714285,17.571428571428573
Honduras,2015,18,27.22222222222222,178.83333333333334,74.22222222222223,57.27777777777778,47.388888888888886,60.833333333333336,65.77777777777777,49.833333333333336,63.66666666666666,53.388888888888886,53.94444444444444,58.61111111111112,66.27777777777777,70.0,69.66666666666667,69.72222222222223,65.22222222222223,69.38888888888889,66.77777777777777,70.16666666666667,70.05555555555556,68.44444444444444,50.72222222222222,69.16666666666667,59.833333333333336,56.72222222222222,55.888888888888886,57.388888888888886,,60.22222222222222,59.55555555555556,57.11111111111112,9.27777777777778,10.055555555555555,10.444444444444445,10.22222222222222,10.38888888888889
Hungary,2015,23,25.608695652173918,183.4782608695652,77.65217391304348,53.30434782608695,52.0,54.91304347826087,57.91304347826087,47.869565217391305,53.69565217391305,46.60869565217392,48.47826086956522,53.69565217391305,58.73913043478261,65.6086956521739,66.17391304347827,61.52173913043478,65.0,59.30434782608695,56.60869565217392,65.52173913043478,62.34782608695652,65.8695652173913,52.34782608695652,55.65217391304348,47.43478260869565,52.60869565217392,50.82608695652174,53.43478260869565,,46.78260869565217,46.17391304347826,44.65217391304348,17.652173913043477,16.652173913043477,17.26086956521739,18.08695652173913,17.0
Iceland,2015,23,26.130434782608692,183.30434782608697,77.73913043478261,54.34782608695652,59.08695652173913,63.130434782608695,63.43478260869565,57.04347826086956,60.21739130434783,57.26086956521739,53.56521739130435,57.65217391304348,65.78260869565217,68.82608695652173,69.91304347826087,66.30434782608695,66.52173913043478,66.08695652173913,69.08695652173913,67.65217391304348,75.04347826086956,73.0,62.56521739130435,66.6086956521739,50.52173913043478,61.82608695652174,58.869565217391305,59.34782608695652,,45.21739130434783,50.30434782608695,48.21739130434783,8.521739130434783,8.695652173913043,9.956521739130435,10.217391304347826,10.826086956521738
India,2015,23,25.52173913043478,177.17391304347825,71.91304347826087,39.56521739130435,41.04347826086956,47.95652173913044,47.73913043478261,37.869565217391305,45.65217391304348,40.78260869565217,40.56521739130435,37.47826086956522,49.869565217391305,68.34782608695652,66.78260869565217,63.60869565217392,50.69565217391305,66.30434782608695,47.869565217391305,58.95652173913044,56.17391304347826,55.04347826086956,43.26086956521739,43.52173913043478,39.73913043478261,43.65217391304348,43.08695652173913,46.95652173913044,,37.91304347826087,41.43478260869565,39.82608695652174,16.043478260869566,14.695652173913045,15.73913043478261,15.130434782608695,17.347826086956523
Indonesia,2015,1,21.0,175.0,70.0,42.0,24.0,38.0,51.0,22.0,52.0,55.0,46.0,46.0,58.0,76.0,78.0,78.0,58.0,79.0,38.0,69.0,68.0,54.0,39.0,70.0,61.0,53.0,55.0,44.0,,47.0,65.0,63.0,10.0,7.0,9.0,14.0,5.0
Iran,2015,6,25.83333333333333,183.66666666666663,76.33333333333333,45.333333333333336,44.833333333333336,48.16666666666666,51.16666666666666,43.833333333333336,52.333333333333336,49.833333333333336,48.333333333333336,46.833333333333336,55.333333333333336,61.833333333333336,61.333333333333336,60.333333333333336,64.16666666666667,59.0,59.0,67.66666666666667,52.5,65.5,47.16666666666666,51.0,43.833333333333336,50.0,50.833333333333336,42.16666666666666,,39.833333333333336,42.5,41.333333333333336,27.0,26.0,25.666666666666668,28.5,30.166666666666668
Iraq,2015,5,23.6,181.4,74.6,56.4,53.0,48.8,62.0,55.6,67.0,62.2,57.2,54.6,66.0,73.4,72.8,76.6,65.6,71.0,68.4,69.4,75.0,64.6,59.6,61.0,50.8,58.8,60.4,56.0,,51.4,53.4,53.6,11.4,10.6,9.6,9.0,11.4
Israel,2015,20,24.85,179.75,74.45,52.65,53.15,57.75,63.2,50.3,62.65,54.0,51.7,55.85,67.15,68.55,65.75,69.15,62.55,69.55,61.05,65.1,64.65,62.4,51.2,58.3,47.25,56.85,57.0,56.95,,43.8,47.6,44.85,10.3,9.15,9.6,11.2,8.9
Italy,2015,23,26.043478260869566,181.95652173913044,75.26086956521739,59.78260869565217,54.30434782608695,61.52173913043478,67.69565217391305,57.69565217391305,64.8695652173913,62.08695652173913,51.95652173913044,61.60869565217392,69.73913043478261,72.21739130434783,72.52173913043478,72.08695652173913,75.3913043478261,67.78260869565217,68.47826086956522,72.0,71.08695652173913,68.08695652173913,58.56521739130435,67.3913043478261,56.82608695652174,62.0,62.52173913043478,56.52173913043478,,52.04347826086956,56.30434782608695,55.73913043478261,16.47826086956522,15.478260869565217,15.956521739130435,17.0,16.304347826086957
Ivory Coast,2015,23,26.73913043478261,180.8695652173913,76.91304347826087,55.26086956521739,54.130434782608695,61.73913043478261,65.1304347826087,52.17391304347826,63.0,55.08695652173913,48.130434782608695,57.91304347826087,66.30434782608695,74.56521739130434,75.04347826086956,68.47826086956522,70.56521739130434,67.17391304347827,63.91304347826087,71.91304347826087,73.47826086956522,72.65217391304348,55.08695652173913,63.34782608695652,53.17391304347826,57.56521739130435,57.869565217391305,53.869565217391305,,50.04347826086956,52.52173913043478,50.60869565217392,16.82608695652174,15.73913043478261,16.652173913043477,17.347826086956523,17.73913043478261
Jamaica,2015,23,29.17391304347826,180.91304347826087,76.91304347826087,55.56521739130435,51.21739130434783,57.34782608695652,59.73913043478261,47.0,62.130434782608695,52.65217391304348,43.78260869565217,50.26086956521739,62.17391304347826,74.95652173913044,75.91304347826087,69.91304347826087,64.04347826086956,65.65217391304348,62.91304347826087,70.26086956521739,69.8695652173913,70.65217391304348,51.91304347826087,62.26086956521739,46.869565217391305,56.47826086956522,54.60869565217392,53.21739130434783,,45.26086956521739,45.91304347826087,42.82608695652174,12.652173913043478,11.652173913043478,12.304347826086955,12.826086956521738,12.130434782608695
Japan,2015,23,25.43478260869565,178.04347826086956,71.3913043478261,61.0,57.91304347826087,55.17391304347826,69.17391304347827,57.26086956521739,69.91304347826087,62.47826086956522,53.0,60.130434782608695,71.8695652173913,76.8695652173913,74.73913043478261,80.30434782608695,71.91304347826087,74.69565217391305,65.0,70.8695652173913,71.26086956521739,56.130434782608695,55.391304347826086,47.21739130434783,46.52173913043478,65.3913043478261,65.0,53.869565217391305,,40.82608695652174,44.60869565217392,43.30434782608695,12.652173913043478,12.173913043478262,12.043478260869565,12.0,12.565217391304348
Jordan,2015,11,25.727272727272727,178.1818181818182,73.45454545454545,45.18181818181818,45.09090909090909,49.54545454545455,55.18181818181818,37.72727272727273,51.63636363636363,40.18181818181818,39.09090909090909,52.18181818181818,52.27272727272727,66.27272727272727,64.27272727272727,64.36363636363636,54.09090909090909,62.09090909090909,58.81818181818182,62.45454545454545,70.72727272727273,69.9090909090909,43.36363636363637,57.72727272727273,49.27272727272727,48.72727272727273,49.72727272727273,48.90909090909091,,48.45454545454545,52.90909090909091,51.45454545454545,9.0,9.545454545454543,10.363636363636363,10.181818181818182,10.818181818181818
Kazakhstan,2015,3,25.0,180.0,79.66666666666667,56.333333333333336,49.0,54.66666666666666,56.0,52.0,58.333333333333336,51.66666666666666,51.0,51.333333333333336,65.33333333333333,69.0,67.0,69.0,59.333333333333336,73.66666666666667,63.0,68.0,82.33333333333333,72.0,55.333333333333336,68.66666666666667,51.66666666666666,56.0,56.0,46.333333333333336,,51.0,52.0,54.333333333333336,9.0,10.0,8.333333333333334,10.666666666666666,10.0
Kenya,2015,6,25.5,183.33333333333331,80.0,50.16666666666666,47.16666666666666,55.5,53.66666666666666,44.16666666666666,52.16666666666666,45.0,38.66666666666666,49.333333333333336,54.0,69.0,69.16666666666667,60.66666666666666,61.16666666666666,58.66666666666666,54.0,71.33333333333333,64.0,71.66666666666667,48.66666666666666,58.66666666666666,42.16666666666666,48.0,45.833333333333336,44.333333333333336,,45.0,45.333333333333336,44.833333333333336,18.83333333333333,18.83333333333333,16.5,20.5,19.33333333333333
Kosovo,2015,7,25.714285714285715,183.57142857142856,79.0,51.142857142857146,55.85714285714285,59.42857142857143,59.142857142857146,52.71428571428572,60.85714285714285,53.142857142857146,48.0,50.85714285714285,63.142857142857146,66.0,69.42857142857143,64.85714285714286,63.85714285714285,65.42857142857143,68.42857142857143,66.85714285714286,62.71428571428572,69.28571428571429,48.85714285714285,61.71428571428572,39.0,58.0,50.285714285714285,54.85714285714285,,41.285714285714285,40.85714285714285,38.142857142857146,10.571428571428571,9.285714285714286,9.571428571428571,11.0,10.142857142857142
Kuwait,2015,1,30.0,180.0,72.0,59.0,35.0,70.0,64.0,56.0,47.0,73.0,77.0,65.0,50.0,68.0,67.0,45.0,60.0,67.0,76.0,79.0,65.0,78.0,57.0,75.0,63.0,25.0,50.0,62.0,,59.0,64.0,63.0,6.0,13.0,14.0,8.0,13.0
Kyrgyzstan,2015,1,27.0,194.0,90.0,25.0,25.0,25.0,34.0,25.0,25.0,25.0,25.0,31.0,28.0,46.0,48.0,35.0,63.0,34.0,22.0,68.0,20.0,71.0,25.0,32.0,25.0,25.0,25.0,25.0,,25.0,25.0,25.0,64.0,58.0,65.0,65.0,61.0
Latvia,2015,11,26.454545454545453,184.0909090909091,77.0909090909091,44.36363636363637,54.09090909090909,51.81818181818182,50.0,47.36363636363637,55.45454545454545,44.72727272727273,44.36363636363637,44.54545454545455,53.90909090909091,63.36363636363637,64.72727272727273,58.72727272727273,56.36363636363637,61.81818181818182,59.45454545454545,66.36363636363636,54.72727272727273,59.72727272727273,49.36363636363637,42.81818181818182,32.09090909090909,49.54545454545455,46.27272727272727,52.63636363636363,,30.90909090909091,34.27272727272727,30.454545454545453,20.818181818181817,20.181818181818183,19.545454545454547,19.272727272727277,22.363636363636363
Lebanon,2015,3,25.0,187.33333333333331,83.33333333333333,39.0,39.66666666666666,47.333333333333336,51.333333333333336,37.0,40.66666666666666,39.66666666666666,35.0,45.0,43.66666666666666,57.333333333333336,61.0,55.333333333333336,60.0,53.0,55.66666666666666,66.33333333333333,51.66666666666666,67.33333333333333,43.0,44.0,39.66666666666666,38.66666666666666,38.0,44.66666666666666,,36.66666666666666,40.333333333333336,37.0,27.0,26.0,23.33333333333333,25.0,28.0
Liberia,2015,5,24.6,180.0,72.6,49.6,59.6,55.6,63.0,62.8,69.8,58.2,43.0,51.6,68.6,74.2,74.6,72.2,61.2,67.6,69.8,75.2,66.2,66.0,64.4,59.0,39.4,64.2,62.0,58.2,,32.6,37.4,38.8,9.6,9.2,10.4,8.4,13.0
Libya,2015,3,24.0,175.66666666666666,73.0,55.333333333333336,52.0,43.333333333333336,60.333333333333336,47.333333333333336,60.0,49.333333333333336,48.0,53.66666666666666,61.0,79.66666666666667,78.0,83.66666666666667,50.333333333333336,79.33333333333333,57.66666666666666,70.33333333333333,74.33333333333333,56.66666666666666,48.0,45.66666666666666,32.0,56.66666666666666,57.333333333333336,61.66666666666666,,24.666666666666668,31.33333333333333,34.0,11.0,11.0,9.666666666666666,9.666666666666666,12.0
Liechtenstein,2015,8,25.375,182.125,76.25,41.0,36.5,44.25,48.0,34.625,44.625,38.125,39.375,46.5,48.25,51.375,52.75,55.125,55.125,57.125,45.75,56.375,54.375,55.875,38.0,49.75,48.0,40.375,44.625,45.125,,45.625,50.0,47.5,22.375,23.125,19.625,23.125,24.75
Lithuania,2015,16,25.5,185.875,79.25,40.0625,42.8125,50.1875,49.4375,39.25,46.875,41.125,40.4375,43.125,49.9375,56.0625,56.625,53.5625,56.9375,55.8125,50.1875,64.6875,53.875,67.875,42.375,48.75,40.25,42.0625,41.5625,46.625,,40.0,40.8125,40.0625,23.8125,21.5,21.0,22.5625,23.6875
Luxembourg,2015,5,23.2,182.4,77.8,44.0,33.4,61.2,58.8,36.6,44.4,38.0,48.4,55.8,57.8,61.0,61.6,54.4,57.8,63.0,59.6,67.6,69.6,70.6,42.6,59.2,58.0,40.2,45.6,48.8,,54.0,60.2,55.8,10.4,9.4,10.2,9.8,9.0
Madagascar,2015,3,25.0,182.33333333333331,71.66666666666667,60.0,48.66666666666666,54.333333333333336,59.0,44.66666666666666,58.333333333333336,52.66666666666666,47.333333333333336,45.0,59.66666666666666,79.0,79.0,69.66666666666667,62.333333333333336,68.66666666666667,43.66666666666666,65.33333333333333,72.66666666666667,54.333333333333336,39.333333333333336,52.333333333333336,51.0,57.66666666666666,48.66666666666666,44.66666666666666,,42.333333333333336,50.333333333333336,48.0,12.0,7.666666666666667,12.666666666666666,10.666666666666666,10.0
Mali,2015,23,27.08695652173913,183.8695652173913,78.04347826086956,56.69565217391305,53.130434782608695,62.69565217391305,67.0,48.130434782608695,62.47826086956522,52.95652173913044,46.130434782608695,62.73913043478261,67.3913043478261,69.26086956521739,70.95652173913044,66.65217391304348,70.08695652173913,63.47826086956522,65.82608695652173,65.91304347826087,72.8695652173913,77.78260869565217,58.34782608695652,67.95652173913044,57.78260869565217,55.43478260869565,59.65217391304348,54.47826086956522,,54.17391304347826,57.73913043478261,54.78260869565217,12.08695652173913,12.695652173913045,12.521739130434783,11.478260869565217,12.608695652173912
Malta,2015,4,33.0,177.25,74.0,54.75,47.0,48.0,55.5,47.75,57.25,52.5,52.5,54.75,56.25,50.75,54.5,55.0,58.0,65.75,53.75,59.25,65.25,65.5,47.25,59.0,49.5,54.25,51.25,53.25,,42.75,44.25,42.0,11.25,8.25,10.75,9.75,11.25
Mauritania,2015,3,20.33333333333333,184.66666666666663,76.66666666666667,50.0,47.333333333333336,57.0,60.0,40.333333333333336,56.0,37.0,37.66666666666666,48.0,58.66666666666666,67.66666666666667,71.33333333333333,63.333333333333336,60.333333333333336,50.66666666666666,49.66666666666666,66.0,63.66666666666666,71.33333333333333,42.66666666666666,50.333333333333336,47.66666666666666,46.333333333333336,48.0,56.333333333333336,,48.333333333333336,47.0,47.333333333333336,8.333333333333334,10.666666666666666,11.333333333333334,9.0,10.333333333333334
Mexico,2015,23,26.39130434782609,178.47826086956522,74.08695652173913,56.43478260869565,48.91304347826087,58.73913043478261,63.08695652173913,50.52173913043478,59.47826086956522,54.26086956521739,50.78260869565217,59.60869565217392,62.60869565217392,71.73913043478261,71.95652173913044,70.78260869565217,70.78260869565217,67.73913043478261,63.69565217391305,71.73913043478261,70.65217391304348,70.52173913043478,58.21739130434783,63.47826086956522,54.65217391304348,53.78260869565217,55.26086956521739,56.26086956521739,,50.82608695652174,54.56521739130435,53.56521739130435,17.956521739130434,18.217391304347824,17.17391304347826,18.26086956521739,18.695652173913043
Moldova,2015,7,27.285714285714285,185.7142857142857,77.57142857142857,45.285714285714285,42.71428571428572,58.0,57.42857142857143,36.142857142857146,49.142857142857146,47.142857142857146,48.85714285714285,54.85714285714285,58.0,61.85714285714285,60.85714285714285,61.285714285714285,60.0,55.142857142857146,56.42857142857143,56.71428571428572,58.71428571428572,69.28571428571429,47.57142857142857,62.0,50.285714285714285,48.85714285714285,46.42857142857143,46.42857142857143,,46.57142857142857,49.142857142857146,47.285714285714285,16.285714285714285,18.0,18.428571428571427,14.714285714285714,17.285714285714285
