date,home_team,away_team,home_score,away_score,tournament,year,label
2017-08-31,Cyprus,Bosnia and Herzegovina,3.0,2.0,FIFA World Cup qualification,2017,1
2017-08-31,France,Netherlands,4.0,0.0,FIFA World Cup qualification,2017,1
2017-08-31,Guinea,Libya,3.0,2.0,FIFA World Cup qualification,2017,1
2017-08-31,Hungary,Latvia,3.0,1.0,FIFA World Cup qualification,2017,1
2017-08-31,Japan,Australia,2.0,0.0,FIFA World Cup qualification,2017,1
2017-08-31,Luxembourg,Belarus,1.0,0.0,FIFA World Cup qualification,2017,1
2017-08-31,Peru,Bolivia,2.0,1.0,FIFA World Cup qualification,2017,1
2017-08-31,Portugal,Faroe Islands,5.0,1.0,FIFA World Cup qualification,2017,1
2017-08-31,Syria,Qatar,3.0,1.0,FIFA World Cup qualification,2017,1
2017-08-31,Uganda,Egypt,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Cape Verde,South Africa,2.0,1.0,FIFA World Cup qualification,2017,1
2017-09-01,Czech Republic,Germany,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-01,Denmark,Poland,4.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Kazakhstan,Montenegro,0.0,3.0,FIFA World Cup qualification,2017,0
2017-09-01,Lithuania,Scotland,0.0,3.0,FIFA World Cup qualification,2017,0
2017-09-01,Malta,England,0.0,4.0,FIFA World Cup qualification,2017,0
2017-09-01,Mexico,Panama,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Morocco,Mali,6.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Nigeria,Cameroon,4.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Norway,Azerbaijan,2.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Romania,Armenia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Slovakia,Slovenia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-01,Trinidad and Tobago,Honduras,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-01,Tunisia,DR Congo,2.0,1.0,FIFA World Cup qualification,2017,1
2017-09-01,United States,Costa Rica,0.0,2.0,FIFA World Cup qualification,2017,0
2017-09-02,Albania,Liechtenstein,2.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Croatia,Kosovo,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Finland,Iceland,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Gabon,Ivory Coast,0.0,3.0,FIFA World Cup qualification,2017,0
2017-09-02,Israel,North Macedonia,0.0,1.0,FIFA World Cup qualification,2017,0
2017-09-02,Serbia,Moldova,3.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Spain,Italy,3.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Ukraine,Turkey,2.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Wales,Austria,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-02,Zambia,Algeria,3.0,1.0,FIFA World Cup qualification,2017,1
2017-09-03,Belarus,Sweden,0.0,4.0,FIFA World Cup qualification,2017,0
2017-09-03,Estonia,Cyprus,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-03,Gibraltar,Bosnia and Herzegovina,0.0,4.0,FIFA World Cup qualification,2017,0
2017-09-03,Greece,Belgium,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-03,Hungary,Portugal,0.0,1.0,FIFA World Cup qualification,2017,0
2017-09-03,Latvia,Switzerland,0.0,3.0,FIFA World Cup qualification,2017,0
2017-09-03,Netherlands,Bulgaria,3.0,1.0,FIFA World Cup qualification,2017,1
2017-09-04,Armenia,Denmark,1.0,4.0,FIFA World Cup qualification,2017,0
2017-09-04,England,Slovakia,2.0,1.0,FIFA World Cup qualification,2017,1
2017-09-04,Germany,Norway,6.0,0.0,FIFA World Cup qualification,2017,1
2017-09-04,Libya,Guinea,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-04,Montenegro,Romania,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-04,Northern Ireland,Czech Republic,2.0,0.0,FIFA World Cup qualification,2017,1
2017-09-04,Poland,Kazakhstan,3.0,0.0,FIFA World Cup qualification,2017,1
2017-09-04,Scotland,Malta,2.0,0.0,FIFA World Cup qualification,2017,1
2017-09-04,Slovenia,Lithuania,4.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,Algeria,Zambia,0.0,1.0,FIFA World Cup qualification,2017,0
2017-09-05,Bolivia,Chile,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,Congo,Ghana,1.0,5.0,FIFA World Cup qualification,2017,0
2017-09-05,Ecuador,Peru,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-05,Egypt,Uganda,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,Iceland,Ukraine,2.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,Republic of Ireland,Serbia,0.0,1.0,FIFA World Cup qualification,2017,0
2017-09-05,Italy,Israel,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,Ivory Coast,Gabon,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-05,Kosovo,Finland,0.0,1.0,FIFA World Cup qualification,2017,0
2017-09-05,Liechtenstein,Spain,0.0,8.0,FIFA World Cup qualification,2017,0
2017-09-05,Moldova,Wales,0.0,2.0,FIFA World Cup qualification,2017,0
2017-09-05,Panama,Trinidad and Tobago,3.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,Paraguay,Uruguay,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-05,Qatar,China,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-05,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,2017,1
2017-09-05,South Africa,Cape Verde,1.0,2.0,FIFA World Cup qualification,2017,0
2017-09-05,Turkey,Croatia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-05,Armenia,Poland,1.0,6.0,FIFA World Cup qualification,2017,0
2017-10-05,Azerbaijan,Czech Republic,1.0,2.0,FIFA World Cup qualification,2017,0
2017-10-05,Chile,Ecuador,2.0,1.0,FIFA World Cup qualification,2017,1
2017-10-05,Colombia,Paraguay,1.0,2.0,FIFA World Cup qualification,2017,0
2017-10-05,England,Slovenia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-05,Montenegro,Denmark,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-05,Northern Ireland,Germany,1.0,3.0,FIFA World Cup qualification,2017,0
2017-10-05,Romania,Kazakhstan,3.0,1.0,FIFA World Cup qualification,2017,1
2017-10-05,Scotland,Slovakia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-06,Austria,Serbia,3.0,2.0,FIFA World Cup qualification,2017,1
2017-10-06,Georgia,Wales,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-06,Republic of Ireland,Moldova,2.0,0.0,FIFA World Cup qualification,2017,1
2017-10-06,Kosovo,Ukraine,0.0,2.0,FIFA World Cup qualification,2017,0
2017-10-06,Liechtenstein,Israel,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-06,Mexico,Trinidad and Tobago,3.0,1.0,FIFA World Cup qualification,2017,1
2017-10-06,Spain,Albania,3.0,0.0,FIFA World Cup qualification,2017,1
2017-10-06,Turkey,Iceland,0.0,3.0,FIFA World Cup qualification,2017,0
2017-10-06,United States,Panama,4.0,0.0,FIFA World Cup qualification,2017,1
2017-10-07,Belarus,Netherlands,1.0,3.0,FIFA World Cup qualification,2017,0
2017-10-07,Bosnia and Herzegovina,Belgium,3.0,4.0,FIFA World Cup qualification,2017,0
2017-10-07,Bulgaria,France,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-07,Cameroon,Algeria,2.0,0.0,FIFA World Cup qualification,2017,1
2017-10-07,Cape Verde,Senegal,0.0,2.0,FIFA World Cup qualification,2017,0
2017-10-07,Cyprus,Greece,1.0,2.0,FIFA World Cup qualification,2017,0
2017-10-07,Gibraltar,Estonia,0.0,6.0,FIFA World Cup qualification,2017,0
2017-10-07,Guinea,Tunisia,1.0,4.0,FIFA World Cup qualification,2017,0
2017-10-07,Libya,DR Congo,1.0,2.0,FIFA World Cup qualification,2017,0
2017-10-07,Morocco,Gabon,3.0,0.0,FIFA World Cup qualification,2017,1
2017-10-07,Nigeria,Zambia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-07,South Africa,Burkina Faso,3.0,1.0,FIFA World Cup qualification,2017,1
2017-10-07,Sweden,Luxembourg,8.0,0.0,FIFA World Cup qualification,2017,1
2017-10-07,Switzerland,Hungary,5.0,2.0,FIFA World Cup qualification,2017,1
2017-10-08,Egypt,Congo,2.0,1.0,FIFA World Cup qualification,2017,1
2017-10-08,Germany,Azerbaijan,5.0,1.0,FIFA World Cup qualification,2017,1
2017-10-08,Lithuania,England,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-08,Norway,Northern Ireland,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-08,Poland,Montenegro,4.0,2.0,FIFA World Cup qualification,2017,1
2017-10-08,Slovakia,Malta,3.0,0.0,FIFA World Cup qualification,2017,1
2017-10-09,Albania,Italy,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-09,Iceland,Kosovo,2.0,0.0,FIFA World Cup qualification,2017,1
2017-10-09,Israel,Spain,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-09,North Macedonia,Liechtenstein,4.0,0.0,FIFA World Cup qualification,2017,1
2017-10-09,Moldova,Austria,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-09,Serbia,Georgia,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-09,Ukraine,Croatia,0.0,2.0,FIFA World Cup qualification,2017,0
2017-10-09,Wales,Republic of Ireland,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-10,Australia,Syria,2.0,1.0,FIFA World Cup qualification,2017,1
2017-10-10,Belgium,Cyprus,4.0,0.0,FIFA World Cup qualification,2017,1
2017-10-10,Brazil,Chile,3.0,0.0,FIFA World Cup qualification,2017,1
2017-10-10,Ecuador,Argentina,1.0,3.0,FIFA World Cup qualification,2017,0
2017-10-10,Estonia,Bosnia and Herzegovina,1.0,2.0,FIFA World Cup qualification,2017,0
2017-10-10,France,Belarus,2.0,1.0,FIFA World Cup qualification,2017,1
2017-10-10,Greece,Gibraltar,4.0,0.0,FIFA World Cup qualification,2017,1
2017-10-10,Honduras,Mexico,3.0,2.0,FIFA World Cup qualification,2017,1
2017-10-10,Hungary,Faroe Islands,1.0,0.0,FIFA World Cup qualification,2017,1
2017-10-10,Netherlands,Sweden,2.0,0.0,FIFA World Cup qualification,2017,1
2017-10-10,Panama,Costa Rica,2.0,1.0,FIFA World Cup qualification,2017,1
2017-10-10,Paraguay,Venezuela,0.0,1.0,FIFA World Cup qualification,2017,0
2017-10-10,Portugal,Switzerland,2.0,0.0,FIFA World Cup qualification,2017,1
2017-10-10,Trinidad and Tobago,United States,2.0,1.0,FIFA World Cup qualification,2017,1
2017-10-10,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,2017,1
2017-11-09,Croatia,Greece,4.0,1.0,FIFA World Cup qualification,2017,1
2017-11-09,Northern Ireland,Switzerland,0.0,1.0,FIFA World Cup qualification,2017,0
2017-11-10,Algeria,Nigeria,3.0,0.0,FIFA World Cup qualification,2017,1
2017-11-10,South Africa,Senegal,0.0,2.0,FIFA World Cup qualification,2017,0
2017-11-10,Sweden,Italy,1.0,0.0,FIFA World Cup qualification,2017,1
2017-11-11,DR Congo,Guinea,3.0,1.0,FIFA World Cup qualification,2017,1
2017-11-11,Ivory Coast,Morocco,0.0,2.0,FIFA World Cup qualification,2017,0
2017-11-14,Burkina Faso,Cape Verde,4.0,0.0,FIFA World Cup qualification,2017,1
2017-11-14,Republic of Ireland,Denmark,1.0,5.0,FIFA World Cup qualification,2017,0
2017-11-14,Senegal,South Africa,2.0,1.0,FIFA World Cup qualification,2017,1
2017-11-15,Australia,Honduras,3.0,1.0,FIFA World Cup qualification,2017,1
2017-11-15,Peru,New Zealand,2.0,0.0,FIFA World Cup qualification,2017,1
2018-06-14,Russia,Saudi Arabia,5.0,0.0,FIFA World Cup,2018,1
2018-06-15,Egypt,Uruguay,0.0,1.0,FIFA World Cup,2018,0
2018-06-15,Morocco,Iran,0.0,1.0,FIFA World Cup,2018,0
2018-06-16,France,Australia,2.0,1.0,FIFA World Cup,2018,1
2018-06-16,Peru,Denmark,0.0,1.0,FIFA World Cup,2018,0
2018-06-16,Croatia,Nigeria,2.0,0.0,FIFA World Cup,2018,1
2018-06-17,Costa Rica,Serbia,0.0,1.0,FIFA World Cup,2018,0
2018-06-17,Germany,Mexico,0.0,1.0,FIFA World Cup,2018,0
2018-06-18,Sweden,South Korea,1.0,0.0,FIFA World Cup,2018,1
2018-06-18,Belgium,Panama,3.0,0.0,FIFA World Cup,2018,1
2018-06-18,Tunisia,England,1.0,2.0,FIFA World Cup,2018,0
2018-06-19,Colombia,Japan,1.0,2.0,FIFA World Cup,2018,0
2018-06-19,Poland,Senegal,1.0,2.0,FIFA World Cup,2018,0
2018-06-19,Russia,Egypt,3.0,1.0,FIFA World Cup,2018,1
2018-06-20,Portugal,Morocco,1.0,0.0,FIFA World Cup,2018,1
2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,FIFA World Cup,2018,1
2018-06-20,Iran,Spain,0.0,1.0,FIFA World Cup,2018,0
2018-06-21,France,Peru,1.0,0.0,FIFA World Cup,2018,1
2018-06-21,Argentina,Croatia,0.0,3.0,FIFA World Cup,2018,0
2018-06-22,Brazil,Costa Rica,2.0,0.0,FIFA World Cup,2018,1
2018-06-22,Nigeria,Iceland,2.0,0.0,FIFA World Cup,2018,1
2018-06-22,Serbia,Switzerland,1.0,2.0,FIFA World Cup,2018,0
2018-06-23,Belgium,Tunisia,5.0,2.0,FIFA World Cup,2018,1
2018-06-23,South Korea,Mexico,1.0,2.0,FIFA World Cup,2018,0
2018-06-23,Germany,Sweden,2.0,1.0,FIFA World Cup,2018,1
2018-06-24,England,Panama,6.0,1.0,FIFA World Cup,2018,1
2018-06-24,Poland,Colombia,0.0,3.0,FIFA World Cup,2018,0
2018-06-25,Russia,Uruguay,0.0,3.0,FIFA World Cup,2018,0
2018-06-25,Saudi Arabia,Egypt,2.0,1.0,FIFA World Cup,2018,1
2018-06-26,Australia,Peru,0.0,2.0,FIFA World Cup,2018,0
2018-06-26,Nigeria,Argentina,1.0,2.0,FIFA World Cup,2018,0
2018-06-26,Iceland,Croatia,1.0,2.0,FIFA World Cup,2018,0
2018-06-27,South Korea,Germany,2.0,0.0,FIFA World Cup,2018,1
2018-06-27,Mexico,Sweden,0.0,3.0,FIFA World Cup,2018,0
2018-06-27,Serbia,Brazil,0.0,2.0,FIFA World Cup,2018,0
2018-06-28,Japan,Poland,0.0,1.0,FIFA World Cup,2018,0
2018-06-28,Senegal,Colombia,0.0,1.0,FIFA World Cup,2018,0
2018-06-28,Panama,Tunisia,1.0,2.0,FIFA World Cup,2018,0
2018-06-28,England,Belgium,0.0,1.0,FIFA World Cup,2018,0
2018-06-30,France,Argentina,4.0,3.0,FIFA World Cup,2018,1
2018-06-30,Uruguay,Portugal,2.0,1.0,FIFA World Cup,2018,1
2018-07-02,Brazil,Mexico,2.0,0.0,FIFA World Cup,2018,1
2018-07-02,Belgium,Japan,3.0,2.0,FIFA World Cup,2018,1
2018-07-03,Sweden,Switzerland,1.0,0.0,FIFA World Cup,2018,1
2018-07-06,Uruguay,France,0.0,2.0,FIFA World Cup,2018,0
2018-07-06,Brazil,Belgium,1.0,2.0,FIFA World Cup,2018,0
2018-07-07,Sweden,England,0.0,2.0,FIFA World Cup,2018,0
2018-07-10,France,Belgium,1.0,0.0,FIFA World Cup,2018,1
2018-07-11,Croatia,England,2.0,1.0,FIFA World Cup,2018,1
2018-07-14,Belgium,England,2.0,0.0,FIFA World Cup,2018,1
2018-07-15,France,Croatia,4.0,2.0,FIFA World Cup,2018,1
2019-09-04,Eritrea,Namibia,1.0,2.0,FIFA World Cup qualification,2019,0
2019-09-04,Liberia,Sierra Leone,3.0,1.0,FIFA World Cup qualification,2019,1
2019-09-04,Mauritius,Mozambique,0.0,1.0,FIFA World Cup qualification,2019,0
2019-09-04,São Tomé and Príncipe,Guinea-Bissau,0.0,1.0,FIFA World Cup qualification,2019,0
2019-09-05,Philippines,Syria,2.0,5.0,FIFA World Cup qualification,2019,0
2019-09-05,Palestine,Uzbekistan,2.0,0.0,FIFA World Cup qualification,2019,1
2019-09-05,India,Oman,1.0,2.0,FIFA World Cup qualification,2019,0
2019-09-05,Chad,Sudan,1.0,3.0,FIFA World Cup qualification,2019,0
2019-09-06,Gambia,Angola,0.0,1.0,FIFA World Cup qualification,2019,0
2019-09-08,Equatorial Guinea,South Sudan,1.0,0.0,FIFA World Cup qualification,2019,1
2019-09-08,Sierra Leone,Liberia,1.0,0.0,FIFA World Cup qualification,2019,1
2019-09-10,Guam,Philippines,1.0,4.0,FIFA World Cup qualification,2019,0
2019-09-10,Hong Kong,Iran,0.0,2.0,FIFA World Cup qualification,2019,0
2019-09-10,Indonesia,Thailand,0.0,3.0,FIFA World Cup qualification,2019,0
2019-09-10,Angola,Gambia,2.0,1.0,FIFA World Cup qualification,2019,1
2019-09-10,Guinea-Bissau,São Tomé and Príncipe,2.0,1.0,FIFA World Cup qualification,2019,1
2019-09-10,Mozambique,Mauritius,2.0,0.0,FIFA World Cup qualification,2019,1
2019-09-10,Namibia,Eritrea,2.0,0.0,FIFA World Cup qualification,2019,1
2019-09-10,Togo,Comoros,2.0,0.0,FIFA World Cup qualification,2019,1
2019-10-10,China,Guam,7.0,0.0,FIFA World Cup qualification,2019,1
2019-10-10,Iraq,Hong Kong,2.0,0.0,FIFA World Cup qualification,2019,1
2019-10-10,Oman,Afghanistan,3.0,0.0,FIFA World Cup qualification,2019,1
2019-10-10,United Arab Emirates,Indonesia,5.0,0.0,FIFA World Cup qualification,2019,1
2019-10-15,Syria,Guam,4.0,0.0,FIFA World Cup qualification,2019,1
2019-10-15,Bahrain,Iran,1.0,0.0,FIFA World Cup qualification,2019,1
2019-10-15,Thailand,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,2019,1
2019-11-14,Syria,China,2.0,1.0,FIFA World Cup qualification,2019,1
2019-11-14,Jordan,Australia,0.0,1.0,FIFA World Cup qualification,2019,0
2019-11-14,Iraq,Iran,2.0,1.0,FIFA World Cup qualification,2019,1
2019-11-14,Uzbekistan,Saudi Arabia,2.0,3.0,FIFA World Cup qualification,2019,0
2019-11-19,Syria,Philippines,1.0,0.0,FIFA World Cup qualification,2019,1
2019-11-19,Uzbekistan,Palestine,2.0,0.0,FIFA World Cup qualification,2019,1
2019-11-19,Oman,India,1.0,0.0,FIFA World Cup qualification,2019,1
2020-10-08,Uruguay,Chile,2.0,1.0,FIFA World Cup qualification,2020,1
2020-10-08,Argentina,Ecuador,1.0,0.0,FIFA World Cup qualification,2020,1
2020-10-09,Colombia,Venezuela,3.0,0.0,FIFA World Cup qualification,2020,1
2020-10-09,Brazil,Bolivia,5.0,0.0,FIFA World Cup qualification,2020,1
2020-10-13,Bolivia,Argentina,1.0,2.0,FIFA World Cup qualification,2020,0
2020-10-13,Ecuador,Uruguay,4.0,2.0,FIFA World Cup qualification,2020,1
2020-10-13,Venezuela,Paraguay,0.0,1.0,FIFA World Cup qualification,2020,0
2020-10-13,Peru,Brazil,2.0,4.0,FIFA World Cup qualification,2020,0
2020-11-12,Bolivia,Ecuador,2.0,3.0,FIFA World Cup qualification,2020,0
2020-11-13,Colombia,Uruguay,0.0,3.0,FIFA World Cup qualification,2020,0
2020-11-13,Chile,Peru,2.0,0.0,FIFA World Cup qualification,2020,1
2020-11-13,Brazil,Venezuela,1.0,0.0,FIFA World Cup qualification,2020,1
2020-11-17,Ecuador,Colombia,6.0,1.0,FIFA World Cup qualification,2020,1
2020-11-17,Venezuela,Chile,2.0,1.0,FIFA World Cup qualification,2020,1
2020-11-17,Peru,Argentina,0.0,2.0,FIFA World Cup qualification,2020,0
2020-11-17,Uruguay,Brazil,0.0,2.0,FIFA World Cup qualification,2020,0
2021-03-24,Saint Kitts and Nevis,Puerto Rico,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-24,Portugal,Azerbaijan,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-24,Serbia,Republic of Ireland,3.0,2.0,FIFA World Cup qualification,2021,1
2021-03-24,Belgium,Wales,3.0,1.0,FIFA World Cup qualification,2021,1
2021-03-24,Estonia,Czech Republic,2.0,6.0,FIFA World Cup qualification,2021,0
2021-03-24,Turkey,Netherlands,4.0,2.0,FIFA World Cup qualification,2021,1
2021-03-24,Latvia,Montenegro,1.0,2.0,FIFA World Cup qualification,2021,0
2021-03-24,Malta,Russia,1.0,3.0,FIFA World Cup qualification,2021,0
2021-03-24,Slovenia,Croatia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,El Salvador,Grenada,2.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Canada,Bermuda,5.0,1.0,FIFA World Cup qualification,2021,1
2021-03-25,Panama,Barbados,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Haiti,Belize,2.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Trinidad and Tobago,Guyana,3.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Sweden,Georgia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Bulgaria,Switzerland,1.0,3.0,FIFA World Cup qualification,2021,0
2021-03-25,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Israel,Denmark,0.0,2.0,FIFA World Cup qualification,2021,0
2021-03-25,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,2021,0
2021-03-25,Germany,Iceland,3.0,0.0,FIFA World Cup qualification,2021,1
2021-03-25,Liechtenstein,Armenia,0.0,1.0,FIFA World Cup qualification,2021,0
2021-03-25,Romania,North Macedonia,3.0,2.0,FIFA World Cup qualification,2021,1
2021-03-27,Republic of Ireland,Luxembourg,0.0,1.0,FIFA World Cup qualification,2021,0
2021-03-27,Belarus,Estonia,4.0,2.0,FIFA World Cup qualification,2021,1
2021-03-27,Netherlands,Latvia,2.0,0.0,FIFA World Cup qualification,2021,1
2021-03-27,Norway,Turkey,0.0,3.0,FIFA World Cup qualification,2021,0
2021-03-27,Russia,Slovenia,2.0,1.0,FIFA World Cup qualification,2021,1
2021-03-27,Croatia,Cyprus,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-28,Cuba,Curaçao,1.0,2.0,FIFA World Cup qualification,2021,0
2021-03-28,Georgia,Spain,1.0,2.0,FIFA World Cup qualification,2021,0
2021-03-28,Kosovo,Sweden,0.0,3.0,FIFA World Cup qualification,2021,0
2021-03-28,Switzerland,Lithuania,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-28,Bulgaria,Italy,0.0,2.0,FIFA World Cup qualification,2021,0
2021-03-28,Kazakhstan,France,0.0,2.0,FIFA World Cup qualification,2021,0
2021-03-28,Denmark,Moldova,8.0,0.0,FIFA World Cup qualification,2021,1
2021-03-28,Austria,Faroe Islands,3.0,1.0,FIFA World Cup qualification,2021,1
2021-03-28,Albania,England,0.0,2.0,FIFA World Cup qualification,2021,0
2021-03-28,Poland,Andorra,3.0,0.0,FIFA World Cup qualification,2021,1
2021-03-28,Armenia,Iceland,2.0,0.0,FIFA World Cup qualification,2021,1
2021-03-28,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification,2021,1
2021-03-28,Romania,Germany,0.0,1.0,FIFA World Cup qualification,2021,0
2021-03-30,Bermuda,Aruba,5.0,0.0,FIFA World Cup qualification,2021,1
2021-03-30,Azerbaijan,Serbia,1.0,2.0,FIFA World Cup qualification,2021,0
2021-03-30,Luxembourg,Portugal,1.0,3.0,FIFA World Cup qualification,2021,0
2021-03-30,Wales,Czech Republic,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-30,Belgium,Belarus,8.0,0.0,FIFA World Cup qualification,2021,1
2021-03-30,Montenegro,Norway,0.0,1.0,FIFA World Cup qualification,2021,0
2021-03-30,Cyprus,Slovenia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-03-30,Croatia,Malta,3.0,0.0,FIFA World Cup qualification,2021,1
2021-03-30,Slovakia,Russia,2.0,1.0,FIFA World Cup qualification,2021,1
2021-03-30,Saudi Arabia,Palestine,5.0,0.0,FIFA World Cup qualification,2021,1
2021-03-31,Spain,Kosovo,3.0,1.0,FIFA World Cup qualification,2021,1
2021-03-31,Lithuania,Italy,0.0,2.0,FIFA World Cup qualification,2021,0
2021-03-31,Bosnia and Herzegovina,France,0.0,1.0,FIFA World Cup qualification,2021,0
2021-03-31,Scotland,Faroe Islands,4.0,0.0,FIFA World Cup qualification,2021,1
2021-03-31,Austria,Denmark,0.0,4.0,FIFA World Cup qualification,2021,0
2021-03-31,Moldova,Israel,1.0,4.0,FIFA World Cup qualification,2021,0
2021-03-31,England,Poland,2.0,1.0,FIFA World Cup qualification,2021,1
2021-03-31,Andorra,Hungary,1.0,4.0,FIFA World Cup qualification,2021,0
2021-03-31,Armenia,Romania,3.0,2.0,FIFA World Cup qualification,2021,1
2021-03-31,Germany,North Macedonia,1.0,2.0,FIFA World Cup qualification,2021,0
2021-03-31,Liechtenstein,Iceland,1.0,4.0,FIFA World Cup qualification,2021,0
2021-05-30,China,Guam,7.0,0.0,FIFA World Cup qualification,2021,1
2021-06-03,Iran,Hong Kong,3.0,1.0,FIFA World Cup qualification,2021,1
2021-06-03,United Arab Emirates,Malaysia,4.0,0.0,FIFA World Cup qualification,2021,1
2021-06-03,Bolivia,Venezuela,3.0,1.0,FIFA World Cup qualification,2021,1
2021-06-03,Peru,Colombia,0.0,3.0,FIFA World Cup qualification,2021,0
2021-06-04,Antigua and Barbuda,Grenada,1.0,0.0,FIFA World Cup qualification,2021,1
2021-06-04,Nicaragua,Belize,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-04,Saint Kitts and Nevis,Guyana,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-04,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,2021,1
2021-06-05,Aruba,Canada,0.0,7.0,FIFA World Cup qualification,2021,0
2021-06-07,Guam,Syria,0.0,3.0,FIFA World Cup qualification,2021,0
2021-06-07,China,Philippines,2.0,0.0,FIFA World Cup qualification,2021,1
2021-06-07,Australia,Taiwan,5.0,1.0,FIFA World Cup qualification,2021,1
2021-06-07,United Arab Emirates,Thailand,3.0,1.0,FIFA World Cup qualification,2021,1
2021-06-08,Grenada,Montserrat,1.0,2.0,FIFA World Cup qualification,2021,0
2021-06-08,El Salvador,Antigua and Barbuda,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-08,Panama,Dominican Republic,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-08,Haiti,Nicaragua,1.0,0.0,FIFA World Cup qualification,2021,1
2021-06-08,Guyana,Puerto Rico,0.0,2.0,FIFA World Cup qualification,2021,0
2021-06-08,Trinidad and Tobago,Saint Kitts and Nevis,2.0,0.0,FIFA World Cup qualification,2021,1
2021-06-08,Ecuador,Peru,1.0,2.0,FIFA World Cup qualification,2021,0
2021-06-08,Paraguay,Brazil,0.0,2.0,FIFA World Cup qualification,2021,0
2021-06-11,Philippines,Guam,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-11,Hong Kong,Iraq,0.0,1.0,FIFA World Cup qualification,2021,0
2021-06-11,United Arab Emirates,Indonesia,5.0,0.0,FIFA World Cup qualification,2021,1
2021-06-12,Haiti,Canada,0.0,1.0,FIFA World Cup qualification,2021,0
